# GMM n=4 pocket classification, T=45C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
301  -113.40  3  0.944330  11.792  5.378  -0.589931  0.748307  -0.020620  S3_pocket
302  -100.52  3  0.928804  12.079  6.261  -0.759010  0.805085  -0.012110  S3_pocket
303  -133.25  3  0.938491  11.888  5.423  -0.365960  0.765166  -0.003596  S3_pocket
304  -133.19  3  0.935143  11.843  5.222  -0.484493  0.709661  -0.005264  S3_pocket
305  -109.95  3  0.968442  12.430  5.583  -0.488442  0.733174  -0.015236  S3_pocket
306  -101.13  3  0.980050  12.416  6.176  -0.383957  0.681390  -0.006834  S3_pocket
307  -130.01  3  0.956405  12.874  6.437  -0.378487  0.764235  -0.011066  S3_pocket
308  -135.92  3  0.996866  13.171  5.385  -0.439300  0.673828  -0.025243  S3_pocket
309  -117.43  3  0.985650  12.863  4.237  -0.428611  0.672125  -0.016933  S3_pocket
310  -112.53  3  0.970714  12.889  4.875  -0.364203  0.624308  -0.009252  S3_pocket
311  -112.76  3  0.962399  13.213  4.426  -0.453170  0.655005  -0.027891  S3_pocket
312  -117.21  3  0.994729  13.617  4.899  -0.248055  0.612457  -0.026121  S3_pocket
313  -101.64  3  0.985123  13.002  5.110  -0.343674  0.673109  -0.022894  S3_pocket
314  -97.46  3  1.012098  12.866  4.154  -0.606386  0.647670  -0.036196  S3_pocket
315  -120.21  3  1.001971  12.748  4.672  -0.385875  0.653888  -0.027195  S3_pocket
316  -119.41  3  0.974605  12.473  4.904  -0.445894  0.682721  -0.017045  S3_pocket
317  -106.27  3  0.991090  13.444  4.577  -0.496090  0.688453  -0.028688  S3_pocket
318  -131.17  3  0.955349  12.621  5.434  -0.329322  0.655963  -0.014862  S3_pocket
319  -145.74  3  0.918178  11.401  5.683  -0.497109  0.747858  -0.007943  S3_pocket
320  -98.89  3  0.963277  11.978  5.008  -0.412787  0.662503  -0.011397  S3_pocket
321  -124.31  3  0.973052  12.076  5.280  -0.581592  0.708232  -0.013674  S3_pocket
322  -119.49  3  0.975535  11.630  4.775  -0.458067  0.633071  -0.017194  S3_pocket
323  -102.74  3  0.978369  12.558  4.111  -0.371988  0.598467  -0.036775  S3_pocket
324  -120.33  3  0.975626  11.560  4.935  -0.548882  0.667317  -0.009636  S3_pocket
325  -123.30  3  0.961602  12.108  4.809  -0.331696  0.653998  -0.009004  S3_pocket
326  -118.51  3  0.943344  11.766  4.860  -0.351745  0.689752  -0.017746  S3_pocket
327  -96.40  3  0.939653  11.778  4.303  -0.411292  0.667018  -0.018395  S3_pocket
328  -137.59  3  0.942356  11.971  5.027  -0.316768  0.662590  -0.005146  S3_pocket
329  -122.54  3  0.951417  11.495  5.168  -0.611794  0.734435  -0.009093  S3_pocket
330  -109.19  3  0.914857  12.068  5.661  -0.654264  0.821665  -0.009467  S3_pocket
331  -133.21  3  0.968181  11.634  5.549  -0.307505  0.689572  -0.004912  S3_pocket
332  -117.52  3  0.936741  11.500  5.994  -0.647476  0.774746  0.003243  S3_pocket
333  -110.21  3  0.874944  11.410  6.132  -0.916627  0.938934  -0.015124  S3_pocket
334  -145.35  3  0.969857  12.072  4.867  -0.697641  0.740470  0.003594  S3_pocket
335  -131.38  3  0.947166  12.125  5.035  -0.506575  0.734599  0.004935  S3_pocket
336  -104.94  3  0.932381  11.393  6.068  -0.863486  0.837111  -0.007895  S3_pocket
337  -148.33  3  0.946427  11.627  5.690  -0.625320  0.741659  -0.002113  S3_pocket
338  -105.05  3  0.884092  12.138  5.833  -0.821359  0.856394  -0.002299  S3_pocket
339  -133.38  3  0.938953  12.746  5.627  -0.111761  0.700060  -0.006733  S3_pocket
340  -116.49  3  0.897617  12.101  6.185  -0.813907  0.860162  -0.004627  S3_pocket
341  -125.69  3  0.944233  12.647  5.472  -0.459063  0.732560  -0.013189  S3_pocket
342  -140.70  3  0.927929  12.661  5.015  -0.571788  0.713927  -0.006538  S3_pocket
343  -121.49  3  0.931011  12.065  5.752  -0.674184  0.795536  -0.007467  S3_pocket
344  -129.44  3  0.939060  11.976  5.617  -0.320873  0.703847  -0.008537  S3_pocket
345  -119.19  3  0.907051  11.617  6.561  -0.994134  0.862380  -0.009419  S3_pocket
346  -134.52  3  0.951229  11.756  6.267  -0.757027  0.674071  -0.005226  S3_pocket
347  -144.62  3  0.894680  11.441  6.292  -0.646236  0.845706  -0.009568  S3_pocket
348  -103.88  3  0.920388  11.797  6.960  -0.945138  0.804418  -0.001131  S3_pocket
349  -138.68  3  0.898756  11.023  5.473  -0.588141  0.756854  -0.010857  S3_pocket
350  -99.71  3  0.932090  11.359  6.777  -0.966853  0.828462  -0.004663  S3_pocket
351  -106.26  3  0.935882  12.073  6.629  -0.632227  0.698112  -0.005951  S3_pocket
352  -96.42  3  0.914488  11.634  6.125  -0.965025  0.786846  -0.017340  S3_pocket
353  -90.46  3  0.879011  11.388  7.315  -0.952411  0.823366  -0.009918  S3_pocket
354  -129.03  3  0.942923  11.834  5.877  -0.586651  0.683539  -0.010711  S3_pocket
355  -109.68  3  0.906276  11.098  7.484  -0.958321  0.863207  -0.015573  S3_pocket
356  -106.66  3  0.948825  12.061  6.412  -0.919107  0.753808  -0.018842  S3_pocket
357  -124.41  3  0.977003  11.436  6.407  -0.660339  0.675943  -0.006743  S3_pocket
358  -107.00  3  0.937107  11.411  6.400  -0.866531  0.778694  -0.003293  S3_pocket
359  -108.34  3  0.937986  12.010  6.604  -0.881683  0.792868  0.000294  S3_pocket
360  -119.93  3  0.943362  11.265  7.063  -0.960460  0.847455  0.004419  S3_pocket
361  -112.65  3  0.950739  11.253  6.571  -0.908100  0.771821  -0.004279  S3_pocket
362  -120.43  3  0.978524  11.349  6.869  -0.594799  0.679415  -0.004960  S3_pocket
363  -82.63  2  0.954639  11.912  6.887  -0.935811  0.760932  -0.006314  S3_pocket
364  -90.72  3  0.967246  12.570  7.043  -0.783406  0.680451  -0.008475  S3_pocket
365  -90.02  3  0.963856  12.252  6.859  -0.782595  0.711749  -0.018238  S3_pocket
366  -109.80  3  0.967319  11.962  7.173  -0.806204  0.749434  -0.022984  S3_pocket
367  -103.43  3  0.949385  11.840  7.122  -0.847360  0.770207  -0.005452  S3_pocket
368  -95.45  3  0.949180  11.442  6.717  -0.913130  0.781581  -0.029464  S3_pocket
369  -100.99  3  0.962483  11.422  6.691  -0.922760  0.731234  0.000569  S3_pocket
370  -109.18  3  0.945738  11.432  6.614  -0.874034  0.768543  -0.016020  S3_pocket
371  -80.64  2  0.962665  11.853  6.710  -0.916340  0.763343  -0.034964  S3_pocket
372  -103.30  3  0.962062  12.065  6.686  -0.882463  0.713682  -0.017352  S3_pocket
373  -106.90  3  0.956989  11.445  6.543  -0.892052  0.759091  -0.016156  S3_pocket
374  -111.79  3  0.892614  11.405  7.160  -0.925960  0.922275  -0.007451  S3_pocket
375  -106.47  3  0.948022  11.385  6.479  -0.888356  0.816319  -0.017581  S3_pocket
376  -115.90  3  0.950643  11.367  6.249  -0.893189  0.829379  -0.005126  S3_pocket
377  -99.79  3  0.926480  11.603  6.167  -0.876921  0.767497  -0.013589  S3_pocket
378  -81.00  2  0.882290  11.324  7.028  -0.959737  0.838007  -0.008023  S3_pocket
379  -83.72  2  0.949726  11.855  6.327  -0.835422  0.696256  -0.012380  S3_pocket
380  -105.79  3  0.963744  12.382  7.066  -0.567452  0.678039  -0.006635  S3_pocket
381  -108.12  3  0.914513  11.978  6.095  -0.895935  0.776346  -0.009453  S3_pocket
382  -92.38  3  0.949820  11.425  6.554  -0.943431  0.808367  -0.003170  S3_pocket
383  -138.40  3  0.884924  12.529  5.592  -0.663002  0.810185  -0.014153  S3_pocket
384  -109.45  3  0.944709  10.941  6.594  -0.893303  0.796690  -0.016451  S3_pocket
385  -83.11  2  0.942401  11.720  6.438  -0.916285  0.745762  -0.030768  S3_pocket
386  -88.89  2  0.966889  11.402  6.250  -0.854157  0.770894  -0.003636  S3_pocket
387  -98.68  3  0.922310  11.501  6.534  -0.962543  0.807761  0.004909  S3_pocket
388  -103.36  3  0.894328  11.264  6.706  -0.967610  0.847186  -0.014050  S3_pocket
389  -95.30  3  0.888687  12.395  8.003  -0.946823  0.870904  -0.000793  S3_pocket
390  -110.98  3  0.939705  11.216  6.699  -0.880975  0.796672  -0.009705  S3_pocket
391  -85.54  2  0.917968  11.558  6.813  -0.928356  0.820229  -0.031885  S3_pocket
392  -88.22  2  0.936950  11.778  6.260  -0.945520  0.815968  0.001369  S3_pocket
393  -107.15  3  0.968104  11.809  6.894  -0.916812  0.828580  -0.015196  S3_pocket
394  -90.42  3  0.955834  12.444  6.620  -0.818809  0.720809  -0.009665  S3_pocket
395  -125.90  3  0.911171  11.866  7.603  -0.873213  0.870140  0.003164  S3_pocket
396  -112.39  3  0.944835  11.438  6.386  -0.905048  0.748973  0.000486  S3_pocket
397  -87.94  2  0.936756  11.315  6.591  -0.953150  0.779223  0.005699  S3_pocket
398  -122.22  3  0.930929  12.055  6.514  -0.921847  0.769130  -0.016122  S3_pocket
399  -117.32  3  0.961964  11.431  5.979  -0.868294  0.756274  -0.011042  S3_pocket
400  -126.86  3  0.916253  10.753  6.617  -0.937104  0.847838  -0.013746  S3_pocket
401  -86.94  2  0.950669  11.178  5.891  -0.954904  0.749872  -0.032338  S3_pocket
402  -112.96  3  0.914044  11.067  6.568  -0.938444  0.811050  -0.007165  S3_pocket
403  -100.47  3  0.925337  12.055  6.001  -0.934734  0.759123  -0.013671  S3_pocket
404  -117.47  3  0.964154  11.984  6.841  -0.935887  0.769110  -0.008779  S3_pocket
405  -77.71  2  0.910889  11.717  6.103  -0.947623  0.770867  -0.020153  S3_pocket
406  -95.98  3  0.956890  11.269  6.111  -0.956584  0.752896  -0.027383  S3_pocket
407  -111.21  3  0.904143  11.550  6.606  -0.916770  0.796574  -0.003024  S3_pocket
408  -85.52  2  0.915301  11.440  7.066  -0.986589  0.871599  -0.002907  S3_pocket
409  -110.86  3  0.942388  11.555  6.607  -0.780975  0.693616  0.000340  S3_pocket
410  -111.75  3  0.933180  11.666  6.455  -0.920415  0.783465  -0.001037  S3_pocket
411  -62.89  2  0.957195  11.705  5.935  -0.898575  0.731748  -0.021106  S3_pocket
412  -113.05  3  0.856711  11.531  6.462  -0.933401  0.914879  -0.000035  S3_pocket
413  -123.70  3  0.921498  11.556  6.665  -0.929229  0.816168  -0.007173  S3_pocket
414  -83.06  2  0.932247  12.633  6.542  -0.912340  0.720676  -0.008291  S3_pocket
415  -107.47  3  0.909214  12.096  6.255  -0.961658  0.801844  -0.008708  S3_pocket
416  -117.74  3  0.935765  11.585  7.013  -0.780375  0.791542  0.002901  S3_pocket
417  -93.46  3  0.913156  12.461  6.729  -0.928229  0.740204  0.002154  S3_pocket
418  -98.87  3  0.914097  12.024  7.318  -0.959236  0.822732  0.003429  S3_pocket
419  -112.17  3  0.909489  12.280  6.988  -0.936359  0.780379  -0.000123  S3_pocket
420  -103.49  3  0.941388  11.706  6.972  -0.846375  0.705923  0.007630  S3_pocket
421  -106.98  3  0.953353  12.501  6.784  -0.690863  0.671028  -0.004202  S3_pocket
422  -120.89  3  0.925700  12.204  7.370  -0.742235  0.801001  -0.001020  S3_pocket
423  -115.92  3  0.939833  12.462  6.758  -0.734540  0.859043  0.004520  S3_pocket
424  -125.27  3  0.923270  12.805  7.614  -0.711866  0.750306  0.005133  S3_pocket
425  -95.53  3  0.904939  12.351  6.680  -0.873847  0.820161  -0.005564  S3_pocket
426  -97.50  3  0.937696  11.794  6.598  -0.957057  0.805486  -0.004012  S3_pocket
427  -105.25  3  0.891596  12.342  6.562  -0.937498  0.806018  -0.015711  S3_pocket
428  -98.99  3  0.917443  12.288  6.220  -0.850196  0.833012  -0.031033  S3_pocket
429  -99.71  3  0.954622  11.179  7.749  -0.720872  0.794425  -0.031261  S3_pocket
430  -91.00  3  0.943323  11.705  6.411  -0.903888  0.789024  -0.006520  S3_pocket
431  -113.06  3  0.895427  11.190  7.354  -0.851721  0.904514  -0.002793  S3_pocket
432  -122.74  3  0.880082  11.327  7.717  -0.716631  0.949465  -0.002337  S3_pocket
433  -119.26  3  0.916608  12.090  5.806  -0.500940  0.750316  -0.005947  S3_pocket
434  -114.67  3  0.905548  11.705  6.491  -0.899654  0.847336  -0.006212  S3_pocket
435  -112.49  3  0.929982  12.148  5.890  -0.662600  0.786142  -0.024954  S3_pocket
436  -103.05  3  0.899627  12.199  5.974  -0.872019  0.843018  -0.010078  S3_pocket
437  -131.30  3  0.959004  12.171  4.403  -0.299440  0.641135  -0.021794  S3_pocket
438  -113.04  3  0.869568  12.262  6.113  -0.789374  0.867645  -0.004098  S3_pocket
439  -127.18  3  0.983383  12.415  4.153  -0.417481  0.668298  -0.023557  S3_pocket
440  -126.79  3  0.993796  13.111  4.272  -0.390397  0.677234  -0.028016  S3_pocket
441  -124.90  3  0.912282  11.818  6.945  -0.648074  0.809612  -0.002719  S3_pocket
442  -119.93  3  0.943164  12.544  4.878  -0.565545  0.729232  -0.034398  S3_pocket
443  -100.10  3  0.861678  11.042  8.050  -0.771702  0.930206  -0.012265  S3_pocket
444  -131.58  3  0.930695  12.712  4.373  -0.496328  0.681268  -0.023650  S3_pocket
445  -120.84  3  0.968285  12.601  5.569  -0.537267  0.680688  -0.021674  S3_pocket
446  -134.27  3  1.005584  12.513  3.981  -0.358986  0.593678  -0.030678  S3_pocket
447  -131.35  3  0.956731  11.411  5.506  -0.616408  0.734559  0.004269  S3_pocket
448  -126.16  3  0.948830  12.151  5.553  -0.693778  0.784925  -0.008836  S3_pocket
449  -142.79  3  0.934444  11.530  6.901  -0.803700  0.807618  -0.004156  S3_pocket
450  -124.25  3  0.972995  12.060  5.187  -0.496522  0.676982  -0.009601  S3_pocket
451  -131.78  3  0.924917  11.629  5.605  -0.598752  0.754389  -0.008851  S3_pocket
452  -107.10  3  0.951041  11.309  6.024  -0.686704  0.845635  -0.026445  S3_pocket
453  -128.12  3  0.973274  11.905  5.370  -0.565846  0.723512  -0.017853  S3_pocket
454  -117.98  3  0.950409  11.764  5.369  -0.713843  0.769289  -0.007860  S3_pocket
455  -106.57  3  0.983823  11.327  5.268  -0.604325  0.689190  -0.021889  S3_pocket
456  -117.21  3  0.989617  12.225  4.448  -0.397427  0.655457  -0.043871  S3_pocket
457  -134.09  3  0.993008  12.530  4.386  -0.359072  0.649458  -0.018892  S3_pocket
458  -126.10  3  1.004041  12.512  4.641  -0.452245  0.660585  -0.037851  S3_pocket
459  -118.85  3  0.932441  12.124  6.312  -0.390403  0.738573  0.002608  S3_pocket
460  -121.06  3  0.967377  11.632  5.049  -0.572565  0.743983  -0.015172  S3_pocket
461  -111.13  3  0.907584  11.212  5.791  -0.772554  0.825176  -0.014683  S3_pocket
462  -120.04  3  0.942053  12.351  7.592  -0.540197  0.813285  -0.018243  S3_pocket
463  -134.65  3  0.889984  11.244  6.497  -0.628094  0.851544  -0.004100  S3_pocket
464  -116.50  3  0.920947  11.285  7.147  -0.687469  0.842387  -0.003544  S3_pocket
465  -105.74  3  0.913141  11.813  5.840  -0.748150  0.824479  0.004393  S3_pocket
466  -129.28  3  0.937163  11.316  5.918  -0.605027  0.793597  0.000498  S3_pocket
467  -109.42  3  0.813144  10.219  9.080  -0.924527  1.103396  0.004730  S3_pocket
468  -113.72  3  0.906101  12.119  5.227  -0.652482  0.789746  -0.024129  S3_pocket
469  -143.17  3  0.901255  11.782  5.741  -0.527810  0.830125  -0.001977  S3_pocket
470  -153.71  3  0.938719  11.894  5.448  -0.533043  0.753261  -0.003163  S3_pocket
471  -138.19  3  0.936872  11.401  5.701  -0.701143  0.771282  -0.006658  S3_pocket
472  -137.83  3  0.927627  11.579  5.536  -0.570976  0.792445  -0.009341  S3_pocket
473  -121.87  3  0.953127  12.156  4.988  -0.520940  0.731807  -0.031970  S3_pocket
474  -134.00  3  0.964408  12.357  4.696  -0.445904  0.632918  -0.033177  S3_pocket
475  -93.84  3  0.924610  12.072  4.907  -0.734222  0.737188  -0.023156  S3_pocket
476  -108.11  3  0.958923  12.029  5.880  -0.846342  0.791185  -0.017692  S3_pocket
477  -121.06  3  0.960832  12.290  5.713  -0.706506  0.746216  -0.036859  S3_pocket
478  -104.62  3  0.937639  11.227  5.736  -0.797286  0.808377  -0.014495  S3_pocket
479  -123.51  3  0.948732  12.459  5.553  -0.694265  0.753423  -0.022038  S3_pocket
480  -125.58  3  0.957758  13.557  4.214  -0.401035  0.684553  -0.025289  S3_pocket
481  -107.86  3  0.913023  11.333  5.192  -0.767213  0.758602  -0.018427  S3_pocket
482  -116.65  3  0.964089  10.610  5.729  -0.688514  0.792542  -0.012516  S3_pocket
483  -136.01  3  0.939887  11.774  4.881  -0.553774  0.779003  -0.015955  S3_pocket
484  -116.57  3  0.915838  10.996  5.585  -0.672489  0.823383  -0.020430  S3_pocket
485  -101.61  3  0.900581  10.826  5.758  -0.795953  0.840744  -0.017309  S3_pocket
486  -140.22  3  0.888651  11.411  5.542  -0.726986  0.861034  -0.011530  S3_pocket
487  -133.64  3  0.945448  11.889  5.467  -0.565914  0.784329  -0.011563  S3_pocket
488  -134.33  3  0.944954  11.677  5.145  -0.438215  0.734100  -0.007091  S3_pocket
489  -154.72  3  0.964259  10.722  5.244  -0.392209  0.728783  -0.009245  S3_pocket
490  -128.49  3  0.936091  11.026  5.501  -0.567555  0.788057  -0.007395  S3_pocket
491  -140.76  3  0.988589  11.527  5.074  -0.491813  0.717867  -0.012474  S3_pocket
492  -124.16  3  0.963023  11.249  5.618  -0.720483  0.774418  -0.021669  S3_pocket
493  -122.82  3  0.964025  10.980  5.523  -0.594215  0.760926  -0.019870  S3_pocket
494  -130.37  3  0.926851  11.344  5.477  -0.630969  0.781878  -0.009888  S3_pocket
495  -116.40  3  0.939244  11.796  5.429  -0.706129  0.732133  -0.018853  S3_pocket
496  -115.79  3  0.934381  11.762  5.266  -0.641979  0.798212  -0.032769  S3_pocket
497  -116.19  3  0.997504  11.724  5.068  -0.507181  0.667420  -0.009543  S3_pocket
498  -99.94  3  0.951257  11.335  5.267  -0.550772  0.759358  -0.016575  S3_pocket
499  -118.56  3  0.949637  11.653  4.945  -0.412036  0.761857  -0.024481  S3_pocket
500  -109.78  3  0.985721  12.210  5.371  -0.533377  0.722864  -0.025394  S3_pocket
501  -123.92  3  0.962347  11.532  5.027  -0.488197  0.738298  -0.016251  S3_pocket
502  -109.86  3  0.943034  11.892  4.228  -0.510234  0.749683  -0.025309  S3_pocket
503  -124.12  3  0.993451  13.357  4.604  -0.203439  0.683459  -0.007267  S3_pocket
504  -150.36  3  0.942382  11.884  4.768  -0.388183  0.779922  -0.011617  S3_pocket
505  -125.10  3  0.931312  11.852  5.505  -0.679740  0.817225  -0.009365  S3_pocket
506  -127.22  3  0.915363  11.687  5.781  -0.456867  0.852868  -0.002660  S3_pocket
507  -104.93  3  0.924405  11.817  5.472  -0.740933  0.898286  -0.005031  S3_pocket
508  -104.77  3  0.897184  11.960  5.465  -0.661277  0.816180  -0.010758  S3_pocket
509  -132.70  3  0.881246  11.581  6.817  -0.922178  0.956652  0.002083  S3_pocket
510  -115.42  3  0.832071  11.879  7.082  -0.991651  1.042456  -0.001755  S3_pocket
511  -121.64  3  0.962660  12.801  8.082  -0.432913  0.730909  -0.007058  S3_pocket
512  -127.06  3  0.947756  13.016  7.508  -0.617872  0.807882  -0.004435  S3_pocket
513  -119.07  3  0.925464  12.357  7.859  -0.566977  0.827942  0.008184  S3_pocket
514  -162.86  0  0.920018  12.929  7.311  -0.505299  0.840011  0.002775  S3_pocket
515  -138.11  3  0.899454  11.914  5.617  -0.341654  0.843762  -0.010806  S3_pocket
516  -131.09  3  0.937053  12.706  6.008  -0.428427  0.778471  -0.012951  S3_pocket
517  -119.83  3  0.946390  11.963  5.676  -0.767049  0.830329  -0.007736  S3_pocket
518  -150.25  3  0.943376  11.933  5.135  -0.587480  0.772916  -0.011536  S3_pocket
519  -158.19  3  0.946047  12.458  5.376  -0.532567  0.721156  -0.005940  S3_pocket
520  -134.75  3  0.968824  11.877  5.521  -0.595335  0.758202  0.004179  S3_pocket
521  -131.11  3  0.926322  10.745  5.833  -0.427475  0.819371  -0.004403  S3_pocket
522  -107.82  3  0.934174  11.441  5.853  -0.798218  0.832812  -0.006233  S3_pocket
523  -117.17  3  0.943539  10.947  5.526  -0.690922  0.806646  -0.003585  S3_pocket
524  -145.79  3  0.908657  11.573  5.540  -0.635584  0.831907  -0.007829  S3_pocket
525  -110.72  3  0.896833  11.096  6.449  -0.718422  0.897640  -0.016084  S3_pocket
526  -137.29  3  0.946120  11.465  5.452  -0.677377  0.771610  -0.021362  S3_pocket
527  -138.83  3  0.965258  11.950  5.136  -0.451167  0.725919  -0.023563  S3_pocket
528  -120.96  3  0.919175  10.812  5.929  -0.593777  0.816781  -0.006403  S3_pocket
529  -135.78  3  0.936899  11.173  5.369  -0.418858  0.764167  -0.008111  S3_pocket
530  -134.52  3  0.950050  12.004  5.147  -0.500371  0.774274  -0.007619  S3_pocket
531  -149.80  3  0.966102  11.597  5.002  -0.480193  0.754790  -0.023596  S3_pocket
532  -122.01  3  0.982516  12.033  5.456  -0.594289  0.730338  -0.018254  S3_pocket
533  -136.87  3  0.982609  12.462  4.781  -0.334251  0.694727  -0.029205  S3_pocket
534  -141.64  3  0.962134  10.931  5.433  -0.452536  0.764877  -0.011866  S3_pocket
535  -129.46  3  0.954690  11.043  6.103  -0.589191  0.795165  -0.019264  S3_pocket
536  -120.68  3  0.934460  11.586  5.965  -0.697461  0.815329  -0.002402  S3_pocket
537  -125.63  3  0.946179  11.621  5.557  -0.631774  0.763562  -0.011183  S3_pocket
538  -136.46  3  1.000348  12.398  5.169  -0.439018  0.672990  -0.015416  S3_pocket
539  -120.77  3  0.981808  11.439  6.089  -0.595711  0.745945  -0.019652  S3_pocket
540  -158.87  3  0.933534  12.151  5.171  -0.425116  0.766014  -0.022639  S3_pocket
541  -123.82  3  0.958792  11.185  5.390  -0.740193  0.792456  -0.008578  S3_pocket
542  -148.53  3  0.932766  11.360  5.551  -0.613396  0.784875  -0.004741  S3_pocket
543  -135.52  3  0.919449  11.147  6.216  -0.617072  0.785707  -0.003133  S3_pocket
544  -118.23  3  0.930267  10.848  5.788  -0.752119  0.821431  -0.009432  S3_pocket
545  -162.88  0  0.928842  11.521  5.691  -0.603426  0.796446  -0.010039  S3_pocket
546  -138.89  3  0.920061  11.693  5.129  -0.473215  0.790680  -0.019279  S3_pocket
547  -136.97  3  0.962660  11.028  5.782  -0.582015  0.772682  0.001231  S3_pocket
548  -145.58  3  0.964669  11.557  5.674  -0.516395  0.732622  -0.019836  S3_pocket
549  -129.64  3  0.987396  11.349  5.592  -0.603209  0.741113  -0.008306  S3_pocket
550  -127.24  3  0.969253  11.943  5.529  -0.536822  0.755953  -0.015392  S3_pocket
551  -121.48  3  0.953043  11.472  5.666  -0.699827  0.767998  -0.004305  S3_pocket
552  -128.12  3  0.999980  11.707  5.437  -0.564808  0.666908  -0.015115  S3_pocket
553  -129.33  3  0.965816  12.018  5.039  -0.468177  0.673862  -0.022752  S3_pocket
554  -131.81  3  0.962134  11.783  5.232  -0.691761  0.745153  -0.022468  S3_pocket
555  -129.31  3  1.015962  12.128  4.509  -0.247899  0.562867  -0.025715  S3_pocket
556  -133.53  3  0.975095  12.610  4.453  -0.346340  0.657055  -0.025465  S3_pocket
557  -124.72  3  0.935467  11.581  5.999  -0.367967  0.713590  -0.011686  S3_pocket
558  -127.74  3  0.969246  12.318  4.633  -0.424746  0.700241  -0.038172  S3_pocket
559  -141.82  3  0.933081  11.594  5.386  -0.498717  0.746704  -0.019499  S3_pocket
560  -117.50  3  0.976356  11.558  5.058  -0.492209  0.675711  -0.009048  S3_pocket
561  -140.39  3  0.992129  11.474  5.336  -0.579860  0.676232  -0.014436  S3_pocket
562  -117.92  3  0.941563  11.259  6.314  -0.593636  0.764703  -0.010665  S3_pocket
563  -138.39  3  0.977303  11.693  5.140  -0.364623  0.707935  -0.014435  S3_pocket
564  -139.97  3  0.948529  11.398  4.874  -0.446462  0.718649  -0.015351  S3_pocket
565  -146.15  3  0.956236  11.087  5.944  -0.492261  0.745228  -0.011072  S3_pocket
566  -131.97  3  0.987673  11.517  5.288  -0.507204  0.704436  -0.006608  S3_pocket
567  -121.50  3  0.937014  11.455  5.373  -0.533125  0.731025  -0.004247  S3_pocket
568  -144.64  3  0.959991  11.356  5.444  -0.177103  0.645261  -0.010583  S3_pocket
569  -136.04  3  0.945584  11.010  5.300  -0.459904  0.728637  -0.005767  S3_pocket
570  -80.17  2  0.939116  11.645  5.555  -0.735354  0.782609  -0.012439  S3_pocket
571  -122.46  3  0.952744  11.205  5.399  -0.592026  0.746803  -0.018874  S3_pocket
572  -137.33  3  0.947260  11.377  5.290  -0.500655  0.739847  -0.014173  S3_pocket
573  -139.95  3  0.957886  11.258  5.185  -0.407929  0.683096  -0.019358  S3_pocket
574  -126.71  3  0.948169  11.616  5.104  -0.677555  0.762573  -0.019310  S3_pocket
575  -148.31  3  0.955774  11.735  5.772  -0.732485  0.768064  -0.011865  S3_pocket
576  -116.63  3  0.934278  11.078  6.782  -0.814391  0.827815  0.003619  S3_pocket
577  -124.49  3  0.954712  11.985  6.229  -0.827297  0.881342  -0.004338  S3_pocket
578  -164.31  0  0.935546  11.797  5.485  -0.533651  0.742749  -0.018525  S3_pocket
579  -130.32  3  0.949731  11.645  5.933  -0.639354  0.762774  -0.005388  S3_pocket
580  -149.95  3  0.939528  11.808  6.576  -0.676253  0.801762  -0.014624  S3_pocket
581  -129.27  3  0.936097  11.235  6.476  -0.637833  0.820939  -0.009309  S3_pocket
582  -133.41  3  0.940235  11.251  6.467  -0.513509  0.812581  -0.002134  S3_pocket
583  -137.96  3  0.899099  11.606  6.042  -0.628386  0.819575  -0.014830  S3_pocket
584  -140.80  3  0.908677  11.669  5.878  -0.486005  0.761648  -0.005931  S3_pocket
585  -114.41  3  0.891783  12.109  5.469  -0.702654  0.835026  -0.017191  S3_pocket
586  -145.87  3  0.940821  12.428  5.458  -0.533685  0.782789  -0.002188  S3_pocket
587  -116.50  3  0.901329  11.275  7.010  -0.793052  0.868713  -0.014424  S3_pocket
588  -134.34  3  0.894882  12.216  5.616  -0.810051  0.863487  -0.017699  S3_pocket
589  -111.00  3  0.935201  11.990  5.590  -0.697539  0.792306  -0.015115  S3_pocket
590  -109.93  3  0.924185  11.143  5.536  -0.686188  0.787923  -0.000568  S3_pocket
591  -155.44  3  0.919186  11.440  6.401  -0.641232  0.844022  -0.005305  S3_pocket
592  -115.13  3  0.884216  12.037  6.683  -0.921405  0.972951  -0.021984  S3_pocket
593  -129.47  3  0.935296  11.508  5.775  -0.679142  0.773638  -0.004500  S3_pocket
594  -122.76  3  0.953460  11.517  5.853  -0.617901  0.784236  -0.016752  S3_pocket
595  -161.88  0  0.959189  11.538  5.193  -0.617678  0.804453  -0.001791  S3_pocket
596  -134.75  3  0.926660  11.239  5.911  -0.666437  0.812884  -0.018319  S3_pocket
597  -110.71  3  0.944261  11.215  5.366  -0.715751  0.799135  -0.013946  S3_pocket
598  -133.25  3  0.928013  11.412  5.516  -0.711641  0.780378  -0.009972  S3_pocket
599  -137.21  3  0.891711  10.918  5.816  -0.537132  0.839784  -0.004489  S3_pocket
600  -140.65  3  0.937984  11.936  5.762  -0.700414  0.787060  -0.001699  S3_pocket
601  -156.20  3  0.979270  11.938  5.114  -0.574707  0.729815  -0.001983  S3_pocket
602  -127.20  3  0.877363  13.394  7.023  -0.682140  0.897680  -0.001043  S3_pocket
603  -112.37  3  0.949445  12.231  5.664  -0.495206  0.725521  -0.002670  S3_pocket
