# GMM n=4 pocket classification, T=30C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
116  85.79  1  0.889471  13.186  11.570  -0.818394  1.150732  -0.001140  extended
117  83.29  1  0.849404  12.922  13.138  -0.899280  1.241754  -0.012244  extended
118  86.94  1  0.908816  13.213  12.662  -0.881512  1.148799  -0.013954  extended
119  76.18  1  0.915297  13.231  12.284  -0.885614  1.107367  -0.008286  extended
120  84.07  1  0.881142  13.794  12.723  -0.836125  1.136815  -0.013397  extended
121  82.26  1  0.889348  13.528  13.496  -0.953158  1.216339  -0.013186  extended
122  88.06  1  0.912370  13.314  12.383  -0.906966  1.149638  -0.014058  extended
123  87.75  1  0.946649  13.519  12.092  -0.880506  1.111397  -0.011800  extended
124  69.84  1  0.932567  13.448  12.024  -0.854600  1.071773  -0.020442  extended
125  84.12  1  0.931120  13.751  11.710  -0.806519  1.045954  -0.007916  extended
126  82.78  1  0.921102  13.369  11.127  -0.860016  1.054810  -0.003627  extended
127  69.04  1  0.930853  13.121  11.088  -0.848610  1.058318  -0.000550  extended
128  70.01  1  0.929997  13.448  11.437  -0.876820  1.052908  0.000595  extended
129  64.10  1  0.905290  13.152  12.263  -0.914501  1.143814  0.001628  extended
130  64.73  1  0.919020  13.523  11.976  -0.958679  1.087859  -0.011819  extended
131  66.83  1  0.924088  13.109  11.536  -0.920479  1.070380  -0.014289  extended
132  86.62  1  0.901972  13.315  11.918  -0.895393  1.141191  -0.015073  extended
133  76.73  1  0.921415  13.092  11.816  -0.882092  1.116683  -0.004884  extended
134  72.79  1  0.936716  12.767  11.821  -0.804655  1.063906  -0.012250  extended
135  94.99  1  0.924401  13.436  11.109  -0.854998  1.061821  0.000908  extended
136  78.43  1  0.897897  13.426  12.222  -0.923974  1.133684  -0.006300  extended
137  83.59  1  0.922197  13.091  11.199  -0.879626  1.072013  -0.006209  extended
138  60.62  1  0.936761  13.667  11.416  -0.964662  1.093307  -0.003276  extended
139  91.95  1  0.920947  13.436  11.935  -0.862832  1.081777  -0.011027  extended
140  74.54  1  0.931685  12.864  12.013  -0.838539  1.084147  -0.002905  extended
141  81.36  1  0.888991  13.181  12.298  -0.868122  1.106838  -0.003156  extended
142  64.00  1  0.903479  13.973  12.125  -0.960579  1.107108  -0.012833  extended
143  70.48  1  0.938146  13.726  11.713  -0.900836  1.028579  -0.011000  extended
144  81.99  1  0.900218  13.137  12.211  -0.920178  1.100809  0.000282  extended
145  70.91  1  0.936810  13.057  10.760  -0.924098  1.008584  0.009371  extended
146  75.98  1  0.906285  13.690  12.442  -0.949528  1.101714  -0.010427  extended
147  74.77  1  0.900121  13.309  11.406  -0.915941  1.069941  -0.002996  extended
148  82.11  1  0.905328  13.452  10.704  -0.900298  1.022573  -0.005381  extended
149  72.55  1  0.930827  13.441  11.263  -0.944137  1.028891  -0.013499  extended
150  84.63  1  0.906180  13.488  11.292  -0.687288  1.064926  -0.000424  extended
151  82.25  1  0.947788  13.311  11.416  -0.867148  1.011261  -0.004198  extended
152  40.40  0  0.924506  13.754  10.955  -0.973575  1.050901  -0.001968  extended
153  87.14  1  0.889384  13.331  11.754  -0.873505  1.106277  -0.006228  extended
154  76.18  1  0.884570  13.360  12.412  -0.889092  1.164518  -0.005791  extended
155  93.75  1  0.916251  13.244  12.392  -0.880806  1.111345  -0.014042  extended
156  87.55  1  0.883980  13.069  12.616  -0.750020  1.124349  -0.012655  extended
157  95.35  1  0.894501  13.208  12.394  -0.864030  1.200900  -0.009171  extended
158  78.51  1  0.912591  13.049  11.840  -0.837014  1.123764  -0.008542  extended
159  84.25  1  0.919936  13.137  11.759  -0.833266  1.105452  -0.012947  extended
160  80.59  1  0.919440  12.535  12.182  -0.842489  1.127245  -0.018243  extended
161  79.69  1  0.896728  12.884  12.933  -0.895994  1.228918  -0.007906  extended
162  89.04  1  0.920397  13.416  11.957  -0.861289  1.126353  -0.010019  extended
163  95.81  1  0.890839  13.440  12.382  -0.807249  1.173322  -0.013446  extended
164  93.39  1  0.927391  13.157  12.639  -0.924781  1.172961  -0.019753  extended
165  91.75  1  0.895662  13.480  12.535  -0.916936  1.184892  -0.008543  extended
166  78.03  1  0.924396  13.296  12.015  -0.889645  1.161337  -0.002538  extended
167  112.21  1  0.915318  13.210  12.193  -0.903795  1.136909  -0.006510  extended
168  84.18  1  0.894322  13.327  12.045  -0.928044  1.191009  -0.007972  extended
169  83.37  1  0.908183  13.244  12.195  -0.864521  1.117983  -0.007689  extended
170  85.21  1  0.894765  13.209  12.837  -0.890254  1.189543  -0.008762  extended
171  88.64  1  0.921890  13.339  13.045  -0.879797  1.159494  -0.018360  extended
172  83.67  1  0.909894  12.801  11.513  -0.771673  1.087294  -0.012694  extended
173  81.67  1  0.904603  13.413  12.322  -0.875444  1.116153  -0.017094  extended
174  79.95  1  0.912192  12.694  12.774  -0.825336  1.153013  -0.013747  extended
175  99.21  1  0.917503  12.984  12.098  -0.860450  1.119500  -0.010123  extended
176  94.75  1  0.901261  12.530  12.837  -0.815991  1.180849  -0.017175  extended
177  71.64  1  0.913429  13.106  12.030  -0.924308  1.131253  -0.005017  extended
178  95.16  1  0.872913  13.267  12.379  -0.842852  1.200171  -0.014482  extended
179  67.96  1  0.901802  13.117  12.684  -0.899003  1.195050  0.000584  extended
180  88.02  1  0.921795  13.054  11.697  -0.928315  1.198185  -0.010453  extended
181  75.44  1  0.890752  13.147  11.873  -0.922796  1.139769  -0.003603  extended
182  85.70  1  0.910351  12.862  11.732  -0.868851  1.130223  -0.002035  extended
183  85.80  1  0.926375  13.534  12.109  -0.788567  1.093076  -0.001826  extended
184  78.70  1  0.921901  13.376  11.747  -0.855098  1.120363  -0.008064  extended
185  68.61  1  0.893999  13.088  12.700  -0.874799  1.173602  -0.021992  extended
186  84.25  1  0.935568  13.531  11.842  -0.848916  1.100471  -0.006070  extended
187  68.65  1  0.922909  13.574  11.623  -0.866657  1.091874  -0.001577  extended
188  80.63  1  0.922942  13.314  11.781  -0.864028  1.145660  -0.007843  extended
189  70.59  1  0.943757  13.735  10.618  -0.819661  0.993841  0.001663  extended
190  76.61  1  0.927418  13.544  12.374  -0.893265  1.131651  -0.004361  extended
191  84.18  1  0.919527  13.042  11.590  -0.781999  1.082385  -0.003785  extended
192  107.56  1  0.898251  13.550  13.080  -0.893696  1.227334  -0.004276  extended
193  91.57  1  0.919254  13.349  12.160  -0.855946  1.152875  -0.001477  extended
194  91.89  1  0.913802  13.384  13.430  -0.929560  1.210819  -0.003661  extended
195  90.35  1  0.917950  13.602  11.478  -0.838410  1.111256  -0.007170  extended
196  84.38  1  0.933329  13.427  12.427  -0.863613  1.181604  -0.008818  extended
197  98.49  1  0.930351  13.795  12.023  -0.899747  1.151447  -0.012234  extended
198  80.95  1  0.909936  12.609  12.657  -0.911401  1.213474  -0.018366  extended
199  83.59  1  0.933044  13.519  12.560  -0.885830  1.144648  -0.018446  extended
200  89.35  1  0.903633  13.076  11.682  -0.802786  1.105145  -0.005029  extended
201  101.99  1  0.916443  13.563  11.947  -0.845720  1.111633  -0.004658  extended
202  76.93  1  0.917204  13.322  11.462  -0.893190  1.068026  -0.009892  extended
203  90.68  1  0.876249  13.627  12.058  -0.841099  1.150342  -0.021677  extended
204  104.79  1  0.893862  13.034  14.072  -0.890251  1.270099  -0.021088  extended
205  102.41  1  0.925763  13.251  12.731  -0.848021  1.198026  -0.019089  extended
206  86.83  1  0.906721  13.140  12.267  -0.814312  1.154327  -0.013220  extended
207  90.90  1  0.931224  13.540  11.588  -0.843002  1.066057  -0.012047  extended
208  68.32  1  0.913830  13.734  11.710  -0.899854  1.110602  -0.013454  extended
209  100.85  1  0.914544  13.109  12.611  -0.872241  1.189158  -0.012773  extended
210  94.09  1  0.911306  13.156  12.520  -0.926221  1.152776  -0.022281  extended
211  96.96  1  0.927060  13.242  12.183  -0.870453  1.143723  -0.020001  extended
212  70.96  1  0.902753  13.435  12.657  -0.920518  1.155236  -0.016403  extended
213  74.47  1  0.945805  13.225  11.698  -0.817831  1.088192  -0.005330  extended
214  73.69  1  0.941488  13.071  11.939  -0.890055  1.128457  -0.010334  extended
215  88.43  1  0.904601  12.678  11.607  -0.809042  1.123682  -0.002368  extended
216  71.13  1  0.934006  13.252  11.845  -0.799749  1.108925  -0.001200  extended
217  69.40  1  0.905001  13.287  13.223  -0.848368  1.185285  -0.001703  extended
218  48.99  0  0.925339  13.609  11.588  -0.923159  1.123280  -0.002961  extended
219  89.40  1  0.953982  13.552  11.888  -0.874540  1.100576  -0.021531  extended
220  81.25  1  0.919560  13.041  12.145  -0.930349  1.097375  -0.008915  extended
221  99.31  1  0.922620  12.986  12.173  -0.883091  1.150967  -0.010444  extended
222  77.72  1  0.896420  13.583  11.654  -0.919014  1.130402  -0.007793  extended
223  98.17  1  0.900002  12.994  12.153  -0.906114  1.147796  0.000891  extended
224  82.37  1  0.899511  12.835  11.087  -0.741531  1.075227  -0.011293  extended
225  82.97  1  0.928823  13.110  11.655  -0.846939  1.100430  -0.015657  extended
226  85.64  1  0.916755  13.317  11.199  -0.903051  1.129137  -0.000073  extended
227  75.94  1  0.927409  13.487  11.153  -0.751570  1.083149  -0.001470  extended
228  75.04  1  0.915917  13.147  11.434  -0.843735  1.097020  -0.014587  extended
229  72.19  1  0.906364  13.578  11.402  -0.844663  1.122435  0.000131  extended
230  88.33  1  0.931610  13.362  11.198  -0.803451  1.074227  0.000091  extended
231  78.14  1  0.918623  13.382  12.004  -0.908350  1.182411  -0.005582  extended
232  75.30  1  0.907613  13.345  12.049  -0.837344  1.125693  -0.008366  extended
233  77.72  1  0.901713  13.401  11.023  -0.762526  1.068731  -0.009045  extended
234  89.37  1  0.889874  13.141  11.766  -0.827018  1.137817  0.001460  extended
235  80.05  1  0.881151  12.417  12.079  -0.731938  1.120688  -0.014049  extended
236  83.03  1  0.895319  13.191  11.499  -0.831205  1.115942  -0.005359  extended
237  91.59  1  0.944112  13.753  11.561  -0.796861  1.078158  -0.010076  extended
238  76.97  1  0.891960  13.431  11.462  -0.745587  1.106677  -0.009744  extended
239  76.80  1  0.906355  13.144  11.530  -0.837596  1.144416  0.007749  extended
240  86.46  1  0.900710  13.358  11.621  -0.789693  1.093522  -0.003185  extended
241  84.48  1  0.924686  13.430  11.249  -0.803670  1.078341  -0.004857  extended
242  59.37  1  0.917356  13.284  10.667  -0.815362  1.080295  -0.007664  extended
243  93.85  1  0.895364  13.300  12.321  -0.877148  1.219539  -0.011288  extended
244  85.05  1  0.906884  12.989  11.762  -0.835332  1.119039  -0.003969  extended
245  75.13  1  0.911352  12.783  11.782  -0.865315  1.119577  -0.002746  extended
246  87.40  1  0.937528  13.174  11.603  -0.782839  1.066943  -0.001513  extended
247  82.83  1  0.894139  13.497  12.198  -0.832064  1.141636  -0.000590  extended
248  86.67  1  0.927637  12.663  11.828  -0.814421  1.100020  -0.002531  extended
249  74.24  1  0.916257  13.058  12.658  -0.833662  1.180333  -0.006033  extended
250  68.75  1  0.915354  13.139  11.511  -0.905469  1.169971  -0.007968  extended
251  79.58  1  0.931195  13.807  11.882  -0.859580  1.112082  -0.015058  extended
252  85.60  1  0.924458  13.400  11.773  -0.814207  1.082854  -0.002334  extended
253  94.47  1  0.906436  13.306  12.012  -0.813776  1.126523  -0.005802  extended
254  71.72  1  0.942579  13.469  11.718  -0.805107  1.129529  -0.003387  extended
255  73.88  1  0.915677  13.281  12.942  -0.901870  1.201316  -0.005184  extended
256  91.47  1  0.910329  12.581  12.729  -0.833060  1.190968  -0.013881  extended
257  83.37  1  0.923186  13.497  11.424  -0.830383  1.092262  -0.007398  extended
258  81.50  1  0.897894  13.060  12.286  -0.813452  1.188056  -0.007275  extended
259  81.63  1  0.937060  13.623  12.075  -0.824061  1.111942  -0.016223  extended
260  87.02  1  0.906674  13.451  12.451  -0.878774  1.157456  -0.015054  extended
261  88.44  1  0.936547  13.615  11.734  -0.852327  1.116928  0.000349  extended
262  79.60  1  0.918971  12.874  12.507  -0.899600  1.208223  -0.013158  extended
263  73.07  1  0.925507  13.411  12.383  -0.934370  1.145355  -0.003760  extended
264  90.21  1  0.935953  13.340  12.196  -0.898342  1.168308  -0.005133  extended
265  97.44  1  0.919963  13.031  11.665  -0.782689  1.143187  -0.015828  extended
266  91.65  1  0.906615  13.709  11.953  -0.793782  1.089337  -0.008574  extended
267  59.94  1  0.921535  13.353  11.664  -0.904571  1.103823  -0.013637  extended
268  90.84  1  0.916364  13.677  12.390  -0.886892  1.141802  -0.005399  extended
269  71.32  1  0.923129  13.383  12.484  -0.957277  1.144119  -0.009498  extended
270  76.01  1  0.921884  13.617  12.218  -0.937685  1.146006  -0.021925  extended
271  93.50  1  0.928701  13.660  12.345  -0.862128  1.170291  -0.017149  extended
272  86.45  1  0.909516  13.411  12.333  -0.835995  1.136762  -0.003523  extended
273  84.26  1  0.925889  13.571  11.343  -0.860594  1.069039  -0.010405  extended
274  86.08  1  0.927902  13.356  11.110  -0.744306  1.062646  -0.005569  extended
275  90.72  1  0.930576  13.268  11.362  -0.794023  1.104737  -0.009981  extended
276  92.47  1  0.921622  13.508  12.009  -0.871472  1.119451  -0.012042  extended
277  79.54  1  0.937743  12.849  11.312  -0.823444  1.085173  -0.010797  extended
278  90.91  1  0.937707  13.191  12.123  -0.827521  1.150578  -0.007530  extended
279  75.87  1  0.926295  13.347  11.935  -0.819994  1.103776  -0.016255  extended
280  90.53  1  0.926459  13.425  11.612  -0.741443  1.093492  -0.012415  extended
281  85.46  1  0.943169  13.708  12.849  -0.862831  1.156810  -0.011206  extended
282  78.84  1  0.918763  13.322  11.543  -0.852993  1.120694  -0.008981  extended
283  75.35  1  0.933793  13.073  11.761  -0.884054  1.122110  -0.010392  extended
284  82.49  1  0.941048  13.685  11.621  -0.834346  1.078372  -0.014996  extended
285  91.02  1  0.934016  13.212  11.003  -0.845849  1.089679  -0.007486  extended
286  84.83  1  0.921420  13.482  11.419  -0.762727  1.099046  -0.010199  extended
287  90.58  1  0.921579  14.209  11.417  -0.915509  1.143167  -0.025237  extended
288  83.57  1  0.923344  13.406  11.492  -0.824851  1.103511  -0.017844  extended
289  91.98  1  0.921046  13.415  12.057  -0.869059  1.168167  -0.014129  extended
290  91.37  1  0.932042  13.793  11.605  -0.816115  1.152619  -0.008489  extended
291  86.54  1  0.921900  13.205  10.559  -0.852255  1.126936  0.004881  extended
292  100.75  1  0.915249  12.932  11.133  -0.756306  1.122421  -0.004803  extended
293  91.46  1  0.938491  13.315  11.898  -0.860462  1.102904  -0.017047  extended
294  76.68  1  0.929623  13.160  11.993  -0.763562  1.140806  -0.012418  extended
295  85.75  1  0.918890  13.173  11.750  -0.874316  1.155507  -0.016646  extended
296  87.96  1  0.917737  13.299  12.042  -0.862705  1.150899  -0.012195  extended
297  84.04  1  0.917109  13.074  11.405  -0.881652  1.135810  -0.011098  extended
298  74.26  1  0.878633  12.799  12.462  -0.926471  1.224239  -0.010429  extended
299  86.97  1  0.918770  13.133  12.046  -0.853236  1.165734  -0.010463  extended
300  79.16  1  0.911783  12.783  11.174  -0.819341  1.123486  -0.011837  extended
301  84.63  1  0.932276  13.549  11.879  -0.882667  1.134608  -0.010229  extended
302  91.47  1  0.915295  13.585  11.822  -0.884521  1.118473  -0.019739  extended
303  90.55  1  0.936340  13.539  11.768  -0.911329  1.143100  -0.008000  extended
304  99.75  1  0.907781  13.146  12.491  -0.840553  1.205621  -0.007960  extended
305  82.44  1  0.913005  13.698  13.193  -0.902247  1.243272  -0.007209  extended
306  93.25  1  0.924935  13.523  12.445  -0.905714  1.210617  -0.016247  extended
307  90.24  1  0.931245  13.303  11.613  -0.931506  1.176645  -0.003310  extended
308  92.56  1  0.883660  12.769  12.575  -0.883087  1.204237  -0.015932  extended
309  102.04  1  0.911737  13.234  11.878  -0.883222  1.169597  -0.022949  extended
310  97.15  1  0.922162  13.220  11.879  -0.829363  1.158165  -0.018697  extended
311  84.25  1  0.946714  12.851  11.328  -0.895109  1.140070  -0.008960  extended
312  90.15  1  0.912404  13.177  12.013  -0.823216  1.157689  -0.014214  extended
313  84.21  1  0.904645  12.719  12.708  -0.905486  1.208538  -0.015453  extended
314  85.10  1  0.944838  13.082  11.378  -0.946589  1.145578  0.006322  extended
315  83.05  1  0.939469  12.669  11.310  -0.917719  1.153092  0.000431  extended
316  103.40  1  0.920731  12.798  12.320  -0.850116  1.180353  -0.018946  extended
317  91.82  1  0.935103  13.229  11.525  -0.799223  1.136362  -0.015728  extended
318  100.90  1  0.939220  13.776  11.431  -0.803090  1.126044  -0.018394  extended
319  104.23  1  0.936039  13.599  11.317  -0.908373  1.180853  -0.005563  extended
320  90.72  1  0.913550  13.111  11.604  -0.784319  1.116934  -0.010363  extended
321  88.63  1  0.932794  13.122  11.523  -0.858510  1.155312  -0.010239  extended
322  84.86  1  0.912617  13.721  11.935  -0.856036  1.188167  -0.014228  extended
323  100.16  1  0.944653  12.944  10.745  -0.778805  1.072539  -0.012662  extended
324  104.18  1  0.945645  13.299  11.736  -0.854683  1.163589  -0.011036  extended
325  100.47  1  0.929055  12.758  11.336  -0.797539  1.149566  -0.001872  extended
326  94.83  1  0.954293  13.622  11.089  -0.833305  1.102693  -0.011365  extended
327  85.35  1  0.935711  13.501  11.385  -0.858449  1.125215  -0.007276  extended
328  90.63  1  0.903086  12.865  11.824  -0.850202  1.178562  -0.009053  extended
329  82.26  1  0.885180  12.690  11.118  -0.861242  1.132104  0.006898  extended
330  110.09  1  0.909831  13.210  11.823  -0.812738  1.184786  -0.015374  extended
331  76.19  1  0.914804  12.564  12.299  -0.899766  1.208135  -0.007746  extended
332  86.14  1  0.916606  13.397  12.198  -0.888303  1.189933  -0.001679  extended
333  77.59  1  0.919100  13.086  11.494  -0.911595  1.152683  -0.007136  extended
334  100.99  1  0.939024  13.165  10.940  -0.800774  1.079384  -0.014884  extended
335  108.50  1  0.937938  13.063  11.931  -0.878554  1.183458  -0.019898  extended
